Station_ID,City,State,Latitude,Longitude,Charger_Type,Capacity_KW,Cost_Per_Unit,Status
MA-NAS-3140,Nashik,Maharashtra,20.063654607858062,73.81814788910442,DC Fast,50.0,19.37,Operational
MA-MUM-3141,Mumbai,Maharashtra,19.23809357077154,72.74208525861138,DC Fast,25.0,18.41,Operational
MA-AUR-3142,Aurangabad,Maharashtra,19.843626626913014,75.28731805100983,DC Fast,60.0,25.39,Operational
MA-NAS-3143,Nashik,Maharashtra,20.054785193961365,73.82111750688578,Hybrid,11.0,27.15,Operational
MA-NAG-3144,Nagpur,Maharashtra,21.280730883603734,79.01655148834755,AC Slow,11.0,15.81,Operational
MA-AUR-3145,Aurangabad,Maharashtra,20.17655133631603,75.32809670639045,AC Slow,11.0,15.44,Operational
MA-NAS-3146,Nashik,Maharashtra,19.875564919189515,73.80009898817154,DC Fast,50.0,27.76,Operational
MA-AUR-3147,Aurangabad,Maharashtra,19.809074575772232,75.46908428758515,DC Fast,50.0,20.26,Operational
MA-MUM-3148,Mumbai,Maharashtra,18.95470908099099,72.53272054681689,AC Slow,11.0,19.08,Operational
MA-MUM-3149,Mumbai,Maharashtra,19.093988510433626,72.89562880259265,AC Slow,7.2,12.27,Operational
MA-NAG-3150,Nagpur,Maharashtra,21.257903429123925,79.02354776480563,AC Slow,3.3,16.86,Operational
MA-NAS-3151,Nashik,Maharashtra,20.021129896227617,73.86621591076263,AC Slow,11.0,16.36,Operational
MA-MUM-3152,Mumbai,Maharashtra,19.006155017481188,73.15634762885793,AC Slow,11.0,18.96,Operational
MA-MUM-3153,Mumbai,Maharashtra,19.069879309666536,72.93276379499237,DC Fast,150.0,20.15,Operational
MA-MUM-3154,Mumbai,Maharashtra,19.118324776712942,72.81915061810618,AC Slow,11.0,20.68,Operational
MA-MUM-3155,Mumbai,Maharashtra,19.0838028492224,72.95583166198338,Hybrid,3.3,25.7,Operational
MA-MUM-3156,Mumbai,Maharashtra,19.112725966212917,72.88549003874027,DC Fast,50.0,20.69,Operational
MA-MUM-3157,Mumbai,Maharashtra,18.96934127130841,72.88149769633706,AC Slow,7.2,19.47,Operational
MA-AUR-3158,Aurangabad,Maharashtra,19.820187371002447,75.3499245860678,DC Fast,25.0,22.22,Operational
MA-NAG-3159,Nagpur,Maharashtra,21.11211311373161,79.08185310494774,AC Slow,3.3,16.83,Operational
MA-MUM-3160,Mumbai,Maharashtra,19.209168868785632,72.81254528937386,AC Slow,11.0,18.64,Operational
MA-MUM-3161,Mumbai,Maharashtra,18.991280004006942,73.01958618711537,DC Fast,150.0,22.19,Operational
MA-NAS-3162,Nashik,Maharashtra,20.026663233771174,73.80563544850631,DC Fast,60.0,25.07,Operational
MA-MUM-3163,Mumbai,Maharashtra,19.04889475809703,72.87890050016692,Hybrid,7.2,18.82,Operational
MA-AUR-3164,Aurangabad,Maharashtra,19.84427834597834,75.3906426115283,AC Slow,7.2,21.88,Operational
MA-MUM-3165,Mumbai,Maharashtra,18.945311390010197,72.83029098763225,AC Slow,7.2,19.91,Operational
MA-MUM-3166,Mumbai,Maharashtra,19.107253948605337,72.90238848328104,AC Slow,3.3,21.38,Operational
MA-MUM-3167,Mumbai,Maharashtra,18.961200390764937,72.89107455162785,Hybrid,7.2,19.82,Operational
MA-NAG-3168,Nagpur,Maharashtra,21.005812176556308,78.97682007008828,AC Slow,3.3,17.35,Operational
MA-MUM-3169,Mumbai,Maharashtra,19.088117633956657,72.85107905137953,DC Fast,50.0,25.57,Operational
MA-PUN-3170,Pune,Maharashtra,18.754439643342074,73.75842602056562,AC Slow,7.2,13.99,Operational
MA-PUN-3171,Pune,Maharashtra,18.435496106375986,74.05331936791458,AC Slow,3.3,19.4,Operational
MA-MUM-3172,Mumbai,Maharashtra,19.079711523772815,72.90619064586672,AC Slow,3.3,17.03,Operational
MA-NAG-3173,Nagpur,Maharashtra,21.162719590974948,79.07854727360358,AC Slow,11.0,15.77,Operational
MA-MUM-3174,Mumbai,Maharashtra,19.08650765834727,72.81532695469154,DC Fast,60.0,23.75,Operational
MA-AUR-3175,Aurangabad,Maharashtra,19.955289883515086,75.27131841796057,AC Slow,11.0,20.08,Operational
MA-MUM-3176,Mumbai,Maharashtra,19.13613082842325,72.90057649951059,Hybrid,11.0,26.06,Operational
MA-MUM-3177,Mumbai,Maharashtra,18.90273679776634,72.8721767540097,Hybrid,7.2,24.12,Operational
MA-PUN-3178,Pune,Maharashtra,18.520125319823816,73.80041088025006,AC Slow,3.3,14.08,Operational
MA-AUR-3179,Aurangabad,Maharashtra,19.947793293497014,75.38421166786603,DC Fast,50.0,27.47,Operational
MA-PUN-3180,Pune,Maharashtra,18.44967688717054,73.85901879359895,AC Slow,7.2,13.42,Operational
MA-NAG-3181,Nagpur,Maharashtra,21.177356949175536,79.15107864932953,AC Slow,11.0,15.04,Operational
MA-AUR-3182,Aurangabad,Maharashtra,19.83066317670448,75.39625335695172,AC Slow,7.2,19.07,Operational
MA-NAG-3183,Nagpur,Maharashtra,21.149612195265853,79.12553292952592,AC Slow,7.2,16.22,Operational
MA-MUM-3184,Mumbai,Maharashtra,18.863995602565872,72.5881694407662,AC Slow,11.0,13.16,Operational
MA-MUM-3185,Mumbai,Maharashtra,19.06005891073707,72.88924412633757,DC Fast,50.0,22.87,Operational
MA-NAG-3186,Nagpur,Maharashtra,21.111360064200923,79.05761851722788,AC Slow,3.3,17.67,Operational
MA-NAS-3187,Nashik,Maharashtra,19.915329332523783,73.78985270319185,AC Slow,11.0,12.81,Operational
MA-AUR-3188,Aurangabad,Maharashtra,19.972873279115966,75.39060413340358,Hybrid,11.0,21.39,Operational
MA-NAS-3189,Nashik,Maharashtra,20.01474392163949,73.86011521075737,DC Fast,50.0,19.66,Operational
MA-MUM-3190,Mumbai,Maharashtra,19.10838371413073,72.90062750716712,AC Slow,11.0,21.47,Operational
MA-PUN-3191,Pune,Maharashtra,18.655980825777792,73.79840870403665,AC Slow,3.3,15.58,Operational
MA-MUM-3192,Mumbai,Maharashtra,19.090130030307613,72.856642064788,AC Slow,7.2,21.79,Operational
MA-NAS-3193,Nashik,Maharashtra,19.763012984416402,73.79083223586747,DC Fast,50.0,20.16,Operational
MA-PUN-3194,Pune,Maharashtra,18.525501013249283,73.67979549143062,AC Slow,11.0,15.8,Operational
MA-NAG-3195,Nagpur,Maharashtra,21.151526235261823,79.1100882009958,AC Slow,7.2,19.57,Operational
MA-NAS-3196,Nashik,Maharashtra,20.021592262161217,73.83560849702206,DC Fast,25.0,24.47,Operational
MA-NAS-3197,Nashik,Maharashtra,20.063611816998716,73.82614756419792,DC Fast,60.0,21.11,Operational
MA-MUM-3198,Mumbai,Maharashtra,19.152411002867687,72.84646862041015,Hybrid,11.0,23.81,Operational
MA-PUN-3199,Pune,Maharashtra,18.39803688956066,73.90342484400978,DC Fast,25.0,24.53,Operational
MA-MUM-3200,Mumbai,Maharashtra,19.157013516004902,73.16139569964076,AC Slow,3.3,21.22,Operational
MA-AUR-3201,Aurangabad,Maharashtra,19.871922113154916,75.34423670763377,DC Fast,25.0,18.88,Operational
MA-MUM-3202,Mumbai,Maharashtra,19.141466398910243,72.82442829450133,DC Fast,25.0,25.06,Operational
MA-AUR-3203,Aurangabad,Maharashtra,19.782637100743568,75.4485748841128,DC Fast,25.0,18.37,Operational
MA-MUM-3204,Mumbai,Maharashtra,19.074649898788355,72.93064016930623,AC Slow,11.0,19.33,Operational
MA-PUN-3205,Pune,Maharashtra,18.661716495495092,73.93997760303404,AC Slow,3.3,19.61,Operational
MA-NAS-3206,Nashik,Maharashtra,20.191973879360443,73.35450639193708,Hybrid,3.3,24.41,Operational
MA-MUM-3207,Mumbai,Maharashtra,19.098139499942103,72.88940749893784,AC Slow,3.3,18.89,Operational
MA-AUR-3208,Aurangabad,Maharashtra,19.649387639793257,75.1867703647412,AC Slow,11.0,18.6,Operational
MA-NAG-3209,Nagpur,Maharashtra,21.380403034810804,79.02631433502297,AC Slow,7.2,17.79,Operational
MA-MUM-3210,Mumbai,Maharashtra,19.1178767271906,72.82531452360372,AC Slow,7.2,19.11,Operational
MA-MUM-3211,Mumbai,Maharashtra,19.277009857727474,72.94672975396485,AC Slow,3.3,19.26,Operational
MA-MUM-3212,Mumbai,Maharashtra,19.236828413788874,72.85076659572293,DC Fast,50.0,23.06,Operational
MA-MUM-3213,Mumbai,Maharashtra,18.97129257692474,72.73326831453247,AC Slow,3.3,21.23,Operational
MA-MUM-3214,Mumbai,Maharashtra,19.06137091777174,72.88094536313405,DC Fast,150.0,19.38,Operational
MA-PUN-3215,Pune,Maharashtra,18.534111223582762,73.76590829542228,DC Fast,60.0,18.97,Operational
MA-PUN-3216,Pune,Maharashtra,18.508497995297297,73.95609429533707,AC Slow,3.3,21.68,Operational
MA-NAS-3217,Nashik,Maharashtra,20.095433370496966,73.7810350317069,DC Fast,150.0,26.91,Operational
MA-MUM-3218,Mumbai,Maharashtra,19.039486278256,72.9013690795607,AC Slow,11.0,13.73,Operational
MA-MUM-3219,Mumbai,Maharashtra,19.125717098778495,72.82331383058342,DC Fast,25.0,24.72,Operational
MA-PUN-3220,Pune,Maharashtra,18.385593796812618,73.8033614454045,AC Slow,7.2,16.33,Operational
MA-NAG-3221,Nagpur,Maharashtra,21.121064242225824,79.01295074110618,DC Fast,60.0,19.74,Operational
MA-MUM-3222,Mumbai,Maharashtra,18.995056616334708,72.82409467159599,AC Slow,11.0,17.84,Operational
MA-AUR-3223,Aurangabad,Maharashtra,19.873462702650986,75.38247048508165,Hybrid,7.2,20.5,Operational
MA-NAS-3224,Nashik,Maharashtra,19.98404874060299,73.83135806779448,DC Fast,25.0,20.24,Operational
MA-PUN-3225,Pune,Maharashtra,18.586919116916068,73.9048346017313,AC Slow,11.0,17.75,Operational
MA-AUR-3226,Aurangabad,Maharashtra,19.81592825231058,75.53257698578437,AC Slow,11.0,15.61,Operational
MA-NAS-3227,Nashik,Maharashtra,19.935445354513526,74.0001445686919,Hybrid,7.2,20.29,Operational
MA-PUN-3228,Pune,Maharashtra,18.604034958534168,73.92584075659188,AC Slow,11.0,21.08,Operational
MA-MUM-3229,Mumbai,Maharashtra,19.110017709555336,72.85944521734379,Hybrid,7.2,24.98,Operational
MA-MUM-3230,Mumbai,Maharashtra,19.055130794821817,72.86515876516968,AC Slow,3.3,12.48,Operational
MA-AUR-3231,Aurangabad,Maharashtra,19.73772024907924,75.44264355015106,AC Slow,3.3,19.76,Operational
MA-PUN-3232,Pune,Maharashtra,18.67854215429832,73.63105494470793,AC Slow,7.2,13.22,Operational
MA-MUM-3233,Mumbai,Maharashtra,19.1029694346161,72.81546416456877,AC Slow,11.0,20.4,Operational
MA-NAG-3234,Nagpur,Maharashtra,21.047446345975693,78.97760059851397,AC Slow,11.0,14.43,Operational
MA-MUM-3235,Mumbai,Maharashtra,18.96728194965078,72.92199783283957,DC Fast,60.0,25.95,Operational
MA-AUR-3236,Aurangabad,Maharashtra,19.901940049021018,75.3966837639812,AC Slow,3.3,17.62,Operational
MA-MUM-3237,Mumbai,Maharashtra,18.917768890731878,72.9286835890236,AC Slow,3.3,20.05,Operational
MA-MUM-3238,Mumbai,Maharashtra,19.081388340432614,72.82216043389882,DC Fast,25.0,20.43,Operational
MA-AUR-3239,Aurangabad,Maharashtra,19.745277742795846,75.27013069236702,AC Slow,7.2,15.81,Operational
MA-MUM-3240,Mumbai,Maharashtra,18.961629825995644,72.78848640666004,AC Slow,11.0,19.38,Operational
MA-NAG-3241,Nagpur,Maharashtra,21.15199422251578,79.07654309417131,AC Slow,3.3,15.82,Operational
MA-NAG-3242,Nagpur,Maharashtra,21.1236274759448,79.09128043783262,AC Slow,3.3,13.22,Operational
MA-PUN-3243,Pune,Maharashtra,18.5594844195324,73.85259790399354,AC Slow,3.3,20.57,Operational
MA-NAS-3244,Nashik,Maharashtra,19.976097024905336,73.52354871815497,Hybrid,11.0,22.9,Operational
MA-NAS-3245,Nashik,Maharashtra,19.908296896411493,73.86187123598584,DC Fast,150.0,22.95,Operational
MA-NAG-3246,Nagpur,Maharashtra,21.194492918382544,79.12476265939398,AC Slow,11.0,17.23,Operational
MA-MUM-3247,Mumbai,Maharashtra,19.029887458846765,72.85639777830791,DC Fast,60.0,19.33,Operational
MA-MUM-3248,Mumbai,Maharashtra,19.041624891766226,72.87619995634577,AC Slow,7.2,12.87,Operational
MA-NAS-3249,Nashik,Maharashtra,19.976607928346294,73.82850883913112,AC Slow,3.3,20.08,Operational
MA-AUR-3250,Aurangabad,Maharashtra,20.09408773617714,75.41204386898303,AC Slow,3.3,20.3,Operational
MA-PUN-3251,Pune,Maharashtra,18.423547599830275,73.84607545429536,AC Slow,11.0,21.3,Operational
MA-MUM-3252,Mumbai,Maharashtra,18.87853064004703,72.90407028827128,AC Slow,7.2,17.37,Operational
MA-PUN-3253,Pune,Maharashtra,18.449899738047744,73.8444531955185,AC Slow,7.2,13.07,Operational
MA-AUR-3254,Aurangabad,Maharashtra,19.87358962765691,75.39323125563999,AC Slow,3.3,16.7,Operational
MA-MUM-3255,Mumbai,Maharashtra,19.171401550005168,73.10032442317913,AC Slow,11.0,19.01,Operational
MA-NAS-3256,Nashik,Maharashtra,19.972283351182192,73.79372188897062,AC Slow,11.0,14.26,Operational
MA-NAG-3257,Nagpur,Maharashtra,20.846863650251166,79.02247508809076,Hybrid,11.0,24.03,Operational
MA-NAS-3258,Nashik,Maharashtra,20.057262309204248,73.845520108494,DC Fast,25.0,22.2,Operational
MA-NAS-3259,Nashik,Maharashtra,20.086609964831588,73.98284727498537,AC Slow,11.0,15.26,Operational
MA-AUR-3260,Aurangabad,Maharashtra,19.791526919263934,75.27908258119344,DC Fast,60.0,18.76,Operational
MA-NAG-3261,Nagpur,Maharashtra,21.152095184378233,79.02294399647815,DC Fast,50.0,21.31,Operational
MA-PUN-3262,Pune,Maharashtra,18.506751135249807,73.8009521748512,DC Fast,60.0,22.2,Operational
MA-MUM-3263,Mumbai,Maharashtra,19.045095754938895,72.87354822732013,Hybrid,3.3,23.17,Operational
MA-PUN-3264,Pune,Maharashtra,18.398230999249172,73.81322345594634,DC Fast,150.0,26.46,Operational
MA-AUR-3265,Aurangabad,Maharashtra,19.886946057941106,75.3131785820171,DC Fast,50.0,24.4,Operational
MA-NAS-3266,Nashik,Maharashtra,19.953347456668467,73.63307218675484,AC Slow,7.2,15.87,Operational
MA-AUR-3267,Aurangabad,Maharashtra,19.973507486635217,75.27688356339208,AC Slow,3.3,18.13,Operational
MA-PUN-3268,Pune,Maharashtra,18.626897055841823,73.74599337682568,AC Slow,3.3,13.69,Operational
MA-AUR-3269,Aurangabad,Maharashtra,19.822514569143554,75.31676970985049,AC Slow,7.2,14.96,Operational
MA-PUN-3270,Pune,Maharashtra,18.499726770106243,73.87513294003159,AC Slow,7.2,13.41,Operational
MA-AUR-3271,Aurangabad,Maharashtra,19.861013828899207,75.32792825784314,AC Slow,11.0,13.66,Operational
MA-AUR-3272,Aurangabad,Maharashtra,19.977201117438415,75.35341366915749,AC Slow,11.0,19.16,Operational
MA-NAG-3273,Nagpur,Maharashtra,20.95807400690147,79.2259811913236,Hybrid,11.0,20.77,Operational
MA-PUN-3274,Pune,Maharashtra,18.670709369293444,73.81478701617873,AC Slow,3.3,15.35,Operational
MA-MUM-3275,Mumbai,Maharashtra,19.143419854317,72.95337571544916,DC Fast,150.0,24.31,Operational
MA-PUN-3276,Pune,Maharashtra,18.508743287384988,73.80421676612494,Hybrid,7.2,19.13,Operational
MA-MUM-3277,Mumbai,Maharashtra,19.07808890207741,72.87373960204548,AC Slow,11.0,19.85,Operational
MA-NAG-3278,Nagpur,Maharashtra,21.152242366241286,79.01008467770143,AC Slow,7.2,14.61,Operational
MA-AUR-3279,Aurangabad,Maharashtra,19.752981060999247,75.52637613128621,AC Slow,3.3,15.34,Operational
MA-PUN-3280,Pune,Maharashtra,18.512998319871325,73.86076495905897,AC Slow,3.3,14.7,Operational
MA-NAS-3281,Nashik,Maharashtra,20.047670450276737,73.73449939231939,DC Fast,25.0,26.34,Operational
MA-MUM-3282,Mumbai,Maharashtra,19.08193456913396,72.9262897193492,AC Slow,7.2,21.44,Operational
MA-PUN-3283,Pune,Maharashtra,18.724518231392953,74.11023959029347,Hybrid,7.2,19.84,Operational
MA-AUR-3284,Aurangabad,Maharashtra,19.844929820932673,75.32241533716854,AC Slow,3.3,14.09,Operational
MA-NAS-3285,Nashik,Maharashtra,19.99121964956929,73.76280738594761,AC Slow,3.3,16.25,Operational
MA-MUM-3286,Mumbai,Maharashtra,19.284736164858924,72.80369752985384,AC Slow,7.2,14.95,Operational
MA-AUR-3287,Aurangabad,Maharashtra,19.83818310655003,75.34577852715945,Hybrid,3.3,26.34,Operational
MA-PUN-3288,Pune,Maharashtra,18.50555030331975,73.71861643472472,DC Fast,60.0,22.22,Operational
MA-MUM-3289,Mumbai,Maharashtra,19.080282839965054,72.85036864172916,AC Slow,3.3,14.35,Operational
MA-MUM-3290,Mumbai,Maharashtra,18.876102833174095,72.98356897510912,DC Fast,60.0,23.41,Operational
MA-MUM-3291,Mumbai,Maharashtra,19.025072185022527,72.92203838767244,AC Slow,3.3,21.55,Operational
MA-MUM-3292,Mumbai,Maharashtra,19.1126110946207,72.85045826953522,DC Fast,50.0,18.28,Operational
MA-PUN-3293,Pune,Maharashtra,18.54280828593222,73.90071458428771,AC Slow,7.2,17.69,Operational
MA-NAG-3294,Nagpur,Maharashtra,21.281057388219878,79.04344774171359,AC Slow,11.0,14.75,Operational
MA-NAG-3295,Nagpur,Maharashtra,21.39543451204253,79.0197202418754,AC Slow,11.0,19.99,Operational
MA-MUM-3296,Mumbai,Maharashtra,18.95773986889553,72.85570658116183,Hybrid,7.2,19.7,Operational
MA-PUN-3297,Pune,Maharashtra,18.497572287282363,73.86196071867866,DC Fast,25.0,22.55,Operational
MA-MUM-3298,Mumbai,Maharashtra,19.03687646950382,72.83490597765348,DC Fast,150.0,23.7,Operational
MA-MUM-3299,Mumbai,Maharashtra,19.032664544495777,72.88221270202956,Hybrid,11.0,25.12,Operational
MA-MUM-3300,Mumbai,Maharashtra,19.26355641435893,72.58045166349034,Hybrid,3.3,21.45,Operational
MA-NAS-3301,Nashik,Maharashtra,19.897930957679062,73.59981481263115,AC Slow,7.2,15.94,Operational
MA-MUM-3302,Mumbai,Maharashtra,18.830678032092,72.68820680357699,AC Slow,7.2,13.58,Operational
MA-NAS-3303,Nashik,Maharashtra,20.01918828479423,73.75110866054021,DC Fast,150.0,24.62,Operational
MA-NAG-3304,Nagpur,Maharashtra,21.207013088377643,79.11782992994137,Hybrid,11.0,27.42,Operational
MA-AUR-3305,Aurangabad,Maharashtra,19.830106943667563,75.38322781426446,DC Fast,25.0,20.71,Operational
MA-MUM-3306,Mumbai,Maharashtra,19.043547790338625,73.05963164440215,DC Fast,25.0,18.73,Operational
MA-AUR-3307,Aurangabad,Maharashtra,20.116979477021292,75.33504788137134,AC Slow,3.3,14.83,Operational
MA-PUN-3308,Pune,Maharashtra,18.66341840194721,73.92028291818859,DC Fast,60.0,27.08,Operational
MA-MUM-3309,Mumbai,Maharashtra,18.927658344232665,72.84116168933592,AC Slow,11.0,20.74,Operational
MA-PUN-3310,Pune,Maharashtra,18.505276437414526,74.03256651925486,Hybrid,3.3,25.24,Operational
MA-NAG-3311,Nagpur,Maharashtra,21.295208772374878,79.14137067346483,AC Slow,11.0,18.87,Operational
MA-MUM-3312,Mumbai,Maharashtra,19.074552779288165,72.76981845842532,DC Fast,150.0,19.86,Operational
MA-AUR-3313,Aurangabad,Maharashtra,19.834645939031983,75.4904078950139,AC Slow,11.0,13.65,Operational
MA-MUM-3314,Mumbai,Maharashtra,18.968682611507134,72.87883047310535,AC Slow,11.0,15.44,Operational
MA-MUM-3315,Mumbai,Maharashtra,18.88936467676211,73.01111060712886,DC Fast,150.0,24.48,Operational
MA-AUR-3316,Aurangabad,Maharashtra,19.840002682724567,75.61428548572373,DC Fast,50.0,21.17,Operational
MA-PUN-3317,Pune,Maharashtra,18.462472873504165,73.85553970477602,AC Slow,7.2,20.35,Operational
MA-MUM-3318,Mumbai,Maharashtra,19.029562173985486,72.84337919628275,DC Fast,150.0,25.92,Operational
MA-MUM-3319,Mumbai,Maharashtra,19.241081089610436,72.8561832607639,AC Slow,7.2,15.28,Operational
MA-AUR-3320,Aurangabad,Maharashtra,19.967540866907342,75.36585548468464,DC Fast,25.0,20.49,Operational
MA-MUM-3321,Mumbai,Maharashtra,19.12189576235681,72.93986934883343,Hybrid,3.3,26.73,Operational
MA-NAS-3322,Nashik,Maharashtra,20.04958461316701,73.86387089348749,AC Slow,7.2,13.82,Operational
MA-NAG-3323,Nagpur,Maharashtra,21.146163130328258,79.07212681493347,Hybrid,7.2,18.69,Operational
MA-MUM-3324,Mumbai,Maharashtra,19.01035390308596,72.91967937462852,AC Slow,11.0,15.85,Operational
MA-PUN-3325,Pune,Maharashtra,18.502493427700834,73.86789698687092,AC Slow,3.3,20.98,Operational
MA-NAS-3326,Nashik,Maharashtra,20.06344085370755,73.78503518942873,AC Slow,7.2,15.66,Operational
MA-PUN-3327,Pune,Maharashtra,18.52980195083179,73.88438761147032,AC Slow,7.2,17.92,Operational
MA-MUM-3328,Mumbai,Maharashtra,19.101836299694085,72.84918698325697,AC Slow,3.3,14.2,Operational
MA-AUR-3329,Aurangabad,Maharashtra,19.827961354791583,75.3354228272132,Hybrid,11.0,18.42,Operational
MA-MUM-3330,Mumbai,Maharashtra,18.965156722665593,72.74986835839724,Hybrid,11.0,18.83,Operational
MA-NAS-3331,Nashik,Maharashtra,20.07969344076948,73.78302425127762,AC Slow,11.0,19.36,Operational
MA-MUM-3332,Mumbai,Maharashtra,19.100169905078065,72.89025080383723,AC Slow,3.3,12.29,Operational
MA-AUR-3333,Aurangabad,Maharashtra,19.91660243453356,75.37238342369511,AC Slow,11.0,21.3,Operational
MA-NAG-3334,Nagpur,Maharashtra,21.157629338872255,79.07992823182322,Hybrid,3.3,27.46,Operational
MA-NAG-3335,Nagpur,Maharashtra,21.050108200013923,79.11056198819392,AC Slow,3.3,20.81,Operational
MA-AUR-3336,Aurangabad,Maharashtra,19.937891218046634,75.49579812788194,AC Slow,11.0,21.71,Operational
MA-MUM-3337,Mumbai,Maharashtra,19.103803478697603,72.73224811946737,Hybrid,11.0,22.31,Operational
MA-PUN-3338,Pune,Maharashtra,18.47642123800013,73.84772792651063,DC Fast,50.0,21.45,Operational
MA-MUM-3339,Mumbai,Maharashtra,19.011841421698747,72.9435649820353,AC Slow,7.2,17.39,Operational
MA-MUM-3340,Mumbai,Maharashtra,19.107186339829095,72.79286104377087,Hybrid,7.2,20.74,Operational
MA-MUM-3341,Mumbai,Maharashtra,18.847610641034517,73.03043459704483,AC Slow,7.2,17.75,Operational
MA-NAG-3342,Nagpur,Maharashtra,21.121713444644882,79.0742524651394,AC Slow,11.0,21.11,Operational
MA-NAG-3343,Nagpur,Maharashtra,21.163162944971056,79.14556087640108,AC Slow,7.2,19.95,Operational
MA-NAS-3344,Nashik,Maharashtra,20.018825803354652,73.62448589804481,DC Fast,25.0,26.81,Operational
MA-MUM-3345,Mumbai,Maharashtra,19.148985000325933,72.79041232194582,AC Slow,11.0,16.36,Operational
MA-MUM-3346,Mumbai,Maharashtra,19.091867730798317,72.88336544234922,AC Slow,7.2,21.3,Operational
MA-MUM-3347,Mumbai,Maharashtra,19.072414501726776,72.92079330734586,DC Fast,50.0,24.77,Operational
MA-AUR-3348,Aurangabad,Maharashtra,19.891830841163905,75.44517881356313,AC Slow,11.0,21.57,Operational
